Size,Zeta Potential,Admin,Type,MAT,TS,CT,TM,Shape,_candidate_id,pred_proba_high,pred_score,Size (nm),rank_model
2.308,4.203,263.088,ONM,Polymeric,Passive,Colon,Allograft Orthotopic,Spherical,5893,0.40359398583101047,0.40359398583101047,203.23570109362208,22083
0.781,-29.854,64.672,INM,Hybrid,Active,Brain,Xenograft Heterotopic,Spherical,16288,0.4035912520867478,0.4035912520867478,6.039486293763798,22084
0.802,33.021,46.766,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,19451,0.4035355654146362,0.4035355654146362,6.33869711256927,22085
2.246,11.02,80.064,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,34191,0.40352184938859964,0.40352184938859964,176.1976046411629,22086
1.995,7.794,375.321,ONM,Other OM,Active,Sarcoma,Allograft Orthotopic,Spherical,18946,0.40350937567003736,0.40350937567003736,98.8553094656939,22087
2.178,26.208,234.027,INM,Other IM,Active,Lung,Xenograft Heterotopic,Spherical,8844,0.4034957880325941,0.4034957880325941,150.66070661867417,22088
0.875,35.096,422.317,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,1169,0.40348611912122495,0.40348611912122495,7.498942093324558,22089
1.726,-29.119,316.402,ONM,Polymeric,Passive,Skin,Allograft Orthotopic,Spherical,14260,0.4034830967244952,0.4034830967244952,53.21082592667942,22090
1.173,16.974,382.819,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,32818,0.4034787791598153,0.4034787791598153,14.893610777109155,22091
1.153,18.812,235.785,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,8896,0.4034787791598153,0.4034787791598153,14.223287871228198,22092
1.747,-29.994,170.496,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Rod,26474,0.40346661811739737,0.40346661811739737,55.84701947368309,22093
2.16,30.5,159.703,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,48803,0.40346053723842445,0.40346053723842445,144.5439770745928,22094
2.508,-33.273,248.421,INM,Other IM,Active,Lung,Xenograft Heterotopic,Spherical,12632,0.4034502318445256,0.4034502318445256,322.10687912834345,22095
1.878,1.322,288.454,INM,Gold,Active,Breast,Xenograft Heterotopic,Other,47037,0.40344265352116043,0.40344265352116043,75.50922276654337,22096
2.111,17.786,82.269,INM,Other IM,Passive,Sarcoma,Xenograft Heterotopic,Spherical,25486,0.40341754421478376,0.40341754421478376,129.12192736135347,22097
1.596,5.793,22.946,ONM,Other OM,Active,Breast,Xenograft Heterotopic,Rod,40484,0.4034158577782816,0.4034158577782816,39.44573020752785,22098
1.275,-24.088,33.757,ONM,Polymeric,Active,Lung,Allograft Heterotopic,Spherical,15702,0.4034108588451624,0.4034108588451624,18.836490894898002,22099
2.415,33.525,195.546,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,42605,0.4034035257546521,0.4034035257546521,260.0159563165272,22100
2.197,-35.199,139.032,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,46492,0.4034000335760832,0.4034000335760832,157.39828644662197,22101
2.233,24.414,33.466,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,25185,0.4033928788605566,0.4033928788605566,171.0015315090288,22102
0.753,-34.025,234.994,ONM,Other OM,Active,Liver,Xenograft Heterotopic,Spherical,28941,0.4033915352236716,0.4033915352236716,5.662392890382533,22103
2.146,-26.059,219.934,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,21218,0.40336914342226643,0.40336914342226643,139.95873225726177,22104
2.191,2.045,36.032,ONM,Other OM,Passive,Liver,Allograft Heterotopic,Spherical,10245,0.4033640355969163,0.4033640355969163,155.23870099580816,22105
1.082,-14.32,66.404,Hybrid,Hybrid,Passive,Liver,Allograft Heterotopic,Spherical,30150,0.40335729823913824,0.40335729823913824,12.078138351067803,22106
1.038,1.163,391.217,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,20742,0.40335637508858035,0.40335637508858035,10.914403364487566,22107
0.88,14.884,392.896,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,7412,0.4033292639516665,0.4033292639516665,7.5857757502918375,22108
2.295,-10.504,72.797,ONM,Dendrimer,Passive,Colon,Allograft Heterotopic,Spherical,8042,0.40331066740618365,0.40331066740618365,197.24227361148533,22109
1.823,8.115,312.937,ONM,Polymeric,Passive,Liver,Allograft Heterotopic,Spherical,24715,0.4033091456323861,0.4033091456323861,66.52731562017414,22110
2.443,-3.662,284.549,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,32083,0.40327436657557736,0.40327436657557736,277.3320104651841,22111
2.248,-2.553,327.049,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,45176,0.40326849642748536,0.40326849642748536,177.0108958317422,22112
2.564,-7.198,46.689,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,24141,0.40325574799309727,0.40325574799309727,366.43757464783334,22113
1.919,-15.151,384.206,INM,Gold,Active,Brain,Xenograft Heterotopic,Other,11299,0.40323658069399426,0.40323658069399426,82.98507675144225,22114
1.088,10.857,215.614,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,18212,0.40321486715454047,0.40321486715454047,12.246161992650489,22115
1.094,13.468,346.135,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,1620,0.40321486715454047,0.40321486715454047,12.416523075924113,22116
1.843,26.324,253.979,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,41564,0.4032137084572582,0.4032137084572582,69.66265141107687,22117
0.766,31.588,394.552,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,1659,0.40319231662112837,0.40319231662112837,5.834451042737448,22118
2.324,-20.735,346.347,INM,Gold,Passive,Breast,Allograft Heterotopic,Spherical,35731,0.40315437112769414,0.40315437112769414,210.86281499332887,22119
0.717,0.812,312.102,ONM,Other OM,Active,Brain,Xenograft Heterotopic,Rod,765,0.4031444322154336,0.4031444322154336,5.211947111050804,22120
2.118,-22.387,183.692,ONM,Other OM,Passive,Colon,Allograft Orthotopic,Other,39957,0.40313365521965255,0.40313365521965255,131.2199899019203,22121
2.178,-13.911,14.486,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,33648,0.4031199046351871,0.4031199046351871,150.66070661867417,22122
1.121,7.646,218.806,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,38762,0.4031125755354702,0.4031125755354702,13.212956341865752,22123
1.049,8.418,273.598,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,3038,0.4031125755354702,0.4031125755354702,11.194378834671515,22124
1.591,-16.066,119.178,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Rod,20783,0.4031115107000983,0.4031115107000983,38.99419866765434,22125
2.426,6.891,100.341,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,14823,0.40306316412955734,0.40306316412955734,266.68586645214805,22126
1.63,33.329,194.958,INM,Silica,Active,Cervix,Xenograft Heterotopic,Spherical,32357,0.40304091680642873,0.40304091680642873,42.65795188015925,22127
1.659,31.097,263.443,INM,Silica,Active,Cervix,Xenograft Heterotopic,Spherical,36876,0.40304091680642873,0.40304091680642873,45.60369159512962,22128
2.41,11.361,79.543,Hybrid,Hybrid,Passive,Skin,Allograft Orthotopic,Spherical,42237,0.4030317524714879,0.4030317524714879,257.03957827688646,22129
2.529,17.15,409.892,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,37423,0.403028660020062,0.403028660020062,338.0648362059815,22130
2.419,32.39,368.325,INM,Silica,Active,Breast,Xenograft Heterotopic,Spherical,28427,0.403021026460066,0.403021026460066,262.4218543384442,22131
0.732,-1.511,110.501,INM,Gold,Passive,Cervix,Xenograft Heterotopic,Spherical,43656,0.40300680839905817,0.40300680839905817,5.3951062251512765,22132
1.524,14.78,215.31,INM,Other IM,Active,Breast,Xenograft Heterotopic,Plate,43437,0.40300625614333324,0.40300625614333324,33.419504002611426,22133
1.754,34.403,246.116,INM,Iron Oxide,Active,Breast,Xenograft Heterotopic,Spherical,5095,0.403005525066463,0.403005525066463,56.754460540854716,22134
2.193,0.002,276.005,ONM,Other OM,Passive,Liver,Allograft Heterotopic,Spherical,25880,0.4029973586556803,0.4029973586556803,155.95525028269537,22135
0.886,14.776,10.07,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,6734,0.40299026126197224,0.40299026126197224,7.691304402866097,22136
1.162,-28.177,364.195,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,24371,0.40295559045961504,0.40295559045961504,14.52111617587742,22137
1.138,5.605,163.057,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,47896,0.40293721269009575,0.40293721269009575,13.740419750125149,22138
2.596,15.18,168.61,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,17355,0.4029297441607525,0.4029297441607525,394.4573020752785,22139
1.019,16.812,68.603,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,42320,0.4029240983857653,0.4029240983857653,10.447202192207998,22140
1.071,-0.637,35.73,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,10670,0.4028975365528396,0.4028975365528396,11.776059735208072,22141
1.987,29.671,365.013,ONM,Other OM,Active,Liver,Xenograft Heterotopic,Spherical,29719,0.40286645365242923,0.40286645365242923,97.05099672454898,22142
1.92,-17.771,119.086,ONM,Polymeric,Passive,Prostate,Xenograft Heterotopic,Spherical,38365,0.40279644828196626,0.40279644828196626,83.17637711026708,22143
1.933,9.734,3.509,ONM,Hydrogel,Active,Breast,Allograft Heterotopic,Spherical,28045,0.40274576347177876,0.40274576347177876,85.70378452303697,22144
2.228,-18.738,6.274,INM,Other IM,Passive,Sarcoma,Xenograft Heterotopic,Spherical,46658,0.40274033864391434,0.40274033864391434,169.04409316432648,22145
1.512,-0.978,291.405,INM,Gold,Active,Brain,Xenograft Heterotopic,Spherical,48582,0.40273115369396756,0.40273115369396756,32.50872973854344,22146
2.139,-25.428,326.245,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,25719,0.40272587590127046,0.40272587590127046,137.72094688939458,22147
1.994,12.824,31.355,ONM,Other OM,Active,Breast,Allograft Orthotopic,Spherical,5400,0.4026916365498467,0.4026916365498467,98.62794856312105,22148
2.161,25.842,230.329,INM,Silica,Passive,Breast,Xenograft Orthotopic,Spherical,33752,0.4026845242139592,0.4026845242139592,144.87718535447618,22149
2.055,3.795,30.305,ONM,Polymeric,Passive,Brain,Xenograft Orthotopic,Spherical,30403,0.40268181893581717,0.40268181893581717,113.50108156723155,22150
0.835,-34.579,278.279,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,4744,0.4026670263936976,0.4026670263936976,6.839116472814292,22151
2.077,-27.972,193.483,INM,Gold,Active,Pancreas,Xenograft Heterotopic,Spherical,23463,0.4026637705352124,0.4026637705352124,119.3988104464273,22152
1.046,4.641,283.843,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,38558,0.4026461198579901,0.4026461198579901,11.117317272815914,22153
2.269,11.239,265.03,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,2573,0.4026459760096357,0.4026459760096357,185.7804455091699,22154
2.385,-30.323,257.153,INM,Gold,Passive,Brain,Xenograft Heterotopic,Spherical,46556,0.4026286926072404,0.4026286926072404,242.66100950824142,22155
1.573,6.26,65.359,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,2735,0.4026229557497368,0.4026229557497368,37.41105882720533,22156
1.48,0.385,350.805,ONM,Liposome,Active,Cervix,Xenograft Heterotopic,Spherical,24194,0.40262244757172044,0.40262244757172044,30.19951720402016,22157
1.861,15.751,78.371,INM,Other IM,Passive,Breast,Allograft Heterotopic,Rod,40163,0.40262025247860583,0.40262025247860583,72.61059574351547,22158
2.313,26.428,21.918,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,24327,0.40259044920831355,0.40259044920831355,205.58905959841425,22159
1.148,-1.024,314.105,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,43642,0.4025300383328805,0.4025300383328805,14.060475241299136,22160
1.984,9.907,24.373,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,37607,0.40252239552006774,0.40252239552006774,96.38290236239705,22161
0.96,-2.364,365.359,ONM,Polymeric,Passive,Skin,Xenograft Orthotopic,Other,28603,0.40251910824716386,0.40251910824716386,9.120108393559097,22162
1.035,23.446,71.223,INM,Other IM,Passive,Cervix,Xenograft Heterotopic,Spherical,13015,0.4025137054643319,0.4025137054643319,10.839269140212034,22163
2.207,1.83,168.887,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,14210,0.4025041405193797,0.4025041405193797,161.064563517827,22164
1.303,24.989,248.63,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,18121,0.4025025648066015,0.4025025648066015,20.090928126087277,22165
0.703,-37.872,384.631,INM,Other IM,Active,Brain,Xenograft Orthotopic,Spherical,37465,0.4024954257362719,0.4024954257362719,5.046612975635283,22166
2.224,13.882,285.373,ONM,Polymeric,Passive,Breast,Allograft Orthotopic,Rod,10220,0.4024946502057284,0.4024946502057284,167.49428760264382,22167
1.888,3.369,69.404,ONM,Liposome,Passive,Breast,Allograft Heterotopic,Spherical,44922,0.4024941403587383,0.4024941403587383,77.26805850957021,22168
2.379,20.464,73.375,INM,Gold,Passive,Breast,Allograft Heterotopic,Rod,26120,0.40249293232296524,0.40249293232296524,239.33157564053874,22169
0.914,15.205,42.306,ONM,Other OM,Active,Brain,Xenograft Heterotopic,Rod,37358,0.40244855446740435,0.40244855446740435,8.203515443298183,22170
2.368,15.531,293.199,ONM,Polymeric,Active,Glioma,Allograft Orthotopic,Spherical,29385,0.40243113425798865,0.40243113425798865,233.3458062281002,22171
2.262,-36.806,286.598,ONM,Dendrimer,Active,Liver,Allograft Heterotopic,Spherical,33033,0.40242559791079585,0.40242559791079585,182.81002161427426,22172
2.356,27.775,83.523,INM,Silica,Passive,Liver,Xenograft Heterotopic,Spherical,9286,0.4023875142005376,0.4023875142005376,226.98648518838212,22173
1.389,-24.641,307.882,INM,Other IM,Active,Brain,Xenograft Orthotopic,Spherical,15568,0.40233486883524555,0.40233486883524555,24.490632418447454,22174
1.207,-28.045,24.493,ONM,Other OM,Active,Liver,Allograft Heterotopic,Spherical,40762,0.40232388527847596,0.40232388527847596,16.106456351782708,22175
2.335,25.549,410.258,INM,Gold,Active,Breast,Xenograft Heterotopic,Spherical,6827,0.4023200031433183,0.4023200031433183,216.271852372702,22176
0.922,-26.587,215.151,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Rod,22876,0.4022874058567844,0.4022874058567844,8.35603018231248,22177
1.918,31.05,175.776,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,26343,0.4022829851792652,0.4022829851792652,82.7942163712334,22178
0.853,-35.738,67.641,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,1566,0.4022826429813667,0.4022826429813667,7.128530301265195,22179
2.393,0.159,70.911,INM,Other IM,Passive,Breast,Xenograft Heterotopic,Spherical,6677,0.402277877522984,0.402277877522984,247.1724145016129,22180
2.468,22.55,30.502,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,41764,0.4022770427005076,0.4022770427005076,293.76496519615307,22181
0.75,-29.471,225.53,ONM,Other OM,Active,Liver,Xenograft Heterotopic,Spherical,25229,0.4022543733691022,0.4022543733691022,5.623413251903491,22182
1.15,-25.407,361.668,ONM,Polymeric,Active,Breast,Xenograft Heterotopic,Spherical,47874,0.40225273875391204,0.40225273875391204,14.12537544622754,22183
2.332,-12.854,404.665,INM,Other IM,Passive,Other,Allograft Orthotopic,Plate,34926,0.40219823798419324,0.40219823798419324,214.7830474130533,22184
1.453,-3.623,71.582,INM,Gold,Passive,Breast,Allograft Heterotopic,Other,46597,0.4021657122195694,0.4021657122195694,28.379190284415568,22185
1.91,4.183,143.587,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Spherical,1484,0.40213176952458446,0.40213176952458446,81.2830516164099,22186
1.14,31.101,56.357,ONM,Other OM,Active,Colon,Xenograft Heterotopic,Spherical,7043,0.40212332599340433,0.40212332599340433,13.803842646028846,22187
1.982,-37.169,298.865,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,16753,0.4021208904559138,0.4021208904559138,95.94006315159331,22188
1.321,-30.228,247.765,ONM,Other OM,Active,Breast,Allograft Heterotopic,Plate,12132,0.4020910203612129,0.4020910203612129,20.941124558508925,22189
1.419,21.905,315.654,ONM,Liposome,Active,Sarcoma,Xenograft Heterotopic,Spherical,858,0.4020859568560933,0.4020859568560933,26.24218543384442,22190
2.294,15.812,138.424,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,10756,0.4020807640002981,0.4020807640002981,196.7886289706845,22191
2.168,-32.558,96.523,Hybrid,Hybrid,Passive,Breast,Allograft Heterotopic,Other,6146,0.4020707168495012,0.4020707168495012,147.23125024327194,22192
1.273,-31.079,215.015,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,32816,0.4020656990473499,0.4020656990473499,18.749945080674184,22193
2.202,-21.767,286.3,ONM,Liposome,Passive,Liver,Xenograft Heterotopic,Spherical,1564,0.40206293411293315,0.40206293411293315,159.220872705117,22194
2.42,-2.375,54.068,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,14102,0.40205378670008535,0.40205378670008535,263.02679918953817,22195
2.014,-28.387,74.074,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,35851,0.40202020279760475,0.40202020279760475,103.2761405761397,22196
1.531,-20.634,339.893,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,1457,0.4019971106594355,0.4019971106594355,33.96252725904083,22197
0.754,-7.285,317.901,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,27722,0.4019764024628861,0.4019764024628861,5.675446054085471,22198
1.929,16.88,379.346,INM,Hybrid,Active,Skin,Xenograft Orthotopic,Spherical,11194,0.40195476779154654,0.40195476779154654,84.91804750363139,22199
2.191,-31.916,195.528,ONM,Liposome,Passive,Ovary,Xenograft Heterotopic,Spherical,35402,0.4019518737536524,0.4019518737536524,155.23870099580816,22200
1.643,-13.573,142.528,ONM,Polymeric,Passive,Skin,Xenograft Orthotopic,Spherical,43972,0.4019426063672109,0.4019426063672109,43.954161543782455,22201
2.077,-36.607,273.026,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,34945,0.4019198189385177,0.4019198189385177,119.3988104464273,22202
2.183,-35.851,121.99,INM,Other IM,Passive,Breast,Allograft Heterotopic,Spherical,33212,0.4019099813085641,0.4019099813085641,152.40527537972906,22203
1.399,2.761,161.465,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,37771,0.4018549670215892,0.4018549670215892,25.06109253032114,22204
1.089,-28.537,286.669,INM,Gold,Active,Skin,Xenograft Orthotopic,Spherical,22606,0.4018522307261029,0.4018522307261029,12.274392311584071,22205
1.023,-23.798,255.924,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,33617,0.40183223654997763,0.40183223654997763,10.543868963912587,22206
2.004,12.211,0.426,ONM,Hydrogel,Active,Liver,Allograft Heterotopic,Spherical,7296,0.401829194955701,0.401829194955701,100.92528860766845,22207
1.514,-18.535,167.17,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,22566,0.40179361840072,0.40179361840072,32.658783217233584,22208
